region_code,province,district,year_month,mbg_beneficiaries,mbg_satpen,sppg_operational_count,sppg_density_per_100k_beneficiaries,nutrition_need,nutrition_need_source,poverty_rate,poverty_rate_filled,ikp,ikp_group,food_security_class,food_vulnerability,price_stress,education_exposure,condition_rate_per_1000,allergy_intolerance_rate_per_1000,beneficiaries_per_satpen,support_reach,need_pressure,coverage_gap,socioeconomic_stress,reference_priority_score,priority_label,is_java,is_eastern_indonesia,data_density_group,data_completeness
70100,Sumatera Utara,Kab. Deli Serdang,2026-05,2456,7,240,9771.98697068404,0.045036647700629914,mbg_condition_plus_food_vulnerability_proxy,3.11,3.11,86.2,6.0,Sangat Tahan,0.13878275109170313,0.7381077799284579,2456,24.4299674267101,24.4299674267101,350.85714285714283,0.542315682082978,0.13580579652195884,0.34972595364342335,0.03516419645451903,0.1731308837890177,0,0,0,higher-data,0.75
30200,Jawa Tengah,Kab. Banyumas,2026-05,88926,445,221,248.5212423813058,0.06884032818767968,mbg_condition_plus_food_vulnerability_proxy,11.15,11.15,80.74,6.0,Sangat Tahan,0.21329148471615733,0.6886093818900983,88926,35.15282369610687,34.32067111980748,199.83370786516855,0.8716463900303965,0.20692539791272008,0.12618888761029423,0.26881720430107525,0.17305268345115912,0,1,0,higher-data,0.75
56300,Jawa Timur,Kota Kediri,2026-05,14574,122,54,370.52284890901603,0.08283276783613276,mbg_condition_plus_food_vulnerability_proxy,6.04,6.04,76.67,6.0,Sangat Tahan,0.26883187772925765,0.2556839973338641,14574,17.77137367915466,12.007684918347742,119.45901639344262,0.6899387619677766,0.15411388714182978,0.2377761088831835,0.12031386224934612,0.17303315071338898,0,1,0,higher-data,0.75
146000,Kalimantan Tengah,Kota Palangka Raya,2026-05,15900,76,29,182.38993710691824,0.06701374477273903,mbg_condition_plus_food_vulnerability_proxy,3.62,3.62,80.69,6.0,Sangat Tahan,0.2139737991266376,0.57347879054882,15900,20.37735849056604,20.062893081761008,209.21052631578948,0.6448107721246337,0.1509946078523356,0.2741436533711938,0.04998546934030805,0.17095724376707183,0,0,0,higher-data,0.75
31100,Jawa Tengah,Kab. Sukoharjo,2026-05,1680,33,110,6547.619047619048,0.05243469034931478,mbg_condition_plus_food_vulnerability_proxy,6.83,6.83,90.93,6.0,Sangat Tahan,0.07423580786026196,0.6886093818900983,1680,222.02380952380952,207.14285714285717,50.90909090909091,0.5768578616651046,0.1396699617237924,0.3231675556808318,0.14327230456262713,0.1699125068934195,0,1,0,higher-data,0.75
86100,Sumatera Barat,Kota Padang,2026-05,1294,14,72,5564.142194744977,0.03749295664610794,mbg_condition_plus_food_vulnerability_proxy,3.63,3.63,89.63,6.0,Sangat Tahan,0.09197598253275119,0.7635949675567895,1294,71.09737248840804,71.09737248840804,92.42857142857143,0.5087629366303141,0.12628053938644473,0.3705268956098078,0.050276082534147046,0.16987061599310146,0,0,0,higher-data,0.75
190900,Sulawesi Selatan,Kab. Soppeng,2026-05,9662,37,18,186.29683295383978,0.03507875197918624,mbg_condition_plus_food_vulnerability_proxy,6.65,6.65,87.9,6.0,Sangat Tahan,0.11558406113537112,0.6338163887252732,9662,2.897950734837508,2.897950734837508,261.13513513513516,0.5733493794984312,0.13567134596170893,0.322743239982939,0.13804126707352513,0.1684771949128166,0,0,1,higher-data,0.75
156000,Kalimantan Selatan,Kota Banjarmasin,2026-05,8056,33,61,757.1996027805362,0.04441784309336079,mbg_condition_plus_food_vulnerability_proxy,4.52,4.52,85.62,6.0,Sangat Tahan,0.1466975982532751,0.7315768173011702,8056,2.9791459781529297,2.855014895729891,244.12121212121212,0.6066175242439046,0.14504824204261177,0.3020602426418693,0.07614065678581806,0.16840076477672988,0,0,0,higher-data,0.75
220800,Bali,Kab. Karangasem,2026-05,17920,28,24,133.92857142857142,0.05603261267303581,mbg_condition_plus_food_vulnerability_proxy,6.4,6.4,83.97,6.0,Sangat Tahan,0.16921397379912673,0.362951890028767,17920,37.83482142857142,37.83482142857142,640.0,0.5899996569410466,0.12996854560103452,0.3033918592635304,0.13077593722755013,0.16706615909684133,0,0,0,higher-data,0.75
20800,Jawa Barat,Kab. Bandung,2026-05,6650,42,520,7819.548872180451,0.06978695084061616,mbg_condition_plus_food_vulnerability_proxy,6.04,6.04,80.63,6.0,Sangat Tahan,0.21479257641921412,0.42864228125615805,6650,38.79699248120301,37.744360902255636,158.33333333333334,0.6940684849358165,0.15202927255856583,0.23239626755070714,0.12031386224934612,0.16496220836594508,0,1,0,higher-data,0.75
21800,Jawa Barat,Kab. Indramayu,2026-05,6450,57,196,3038.7596899224804,0.041011893402878544,mbg_condition_plus_food_vulnerability_proxy,11.02,11.02,86.52,6.0,Sangat Tahan,0.13441593886462888,0.42864228125615805,6450,5.891472868217054,3.255813953488372,113.15789473684211,0.6717614811585596,0.14793141142930202,0.2481601840483035,0.2650392327811682,0.16446539545599229,0,1,0,higher-data,0.75
51300,Jawa Timur,Kab. Kediri,2026-05,18868,92,191,1012.2959508161969,0.0674420386998097,mbg_condition_plus_food_vulnerability_proxy,9.81,9.81,81.19,6.0,Sangat Tahan,0.20715065502183416,0.2556839973338641,18868,41.02183591265635,32.80686877252491,205.08695652173913,0.7314568269025646,0.15367998816908918,0.20145769078229925,0.2298750363266492,0.16266472256056563,0,1,0,higher-data,0.75
40100,D.I. Yogyakarta,Kab. Bantul,2026-05,111387,561,0,0.0,0.058005958586353726,mbg_condition_plus_food_vulnerability_proxy,,8.71,82.92,6.0,Sangat Tahan,0.183542576419214,0.34046741322926,111387,21.35796816504619,20.747483997234866,198.55080213903744,0.6848960801095054,0.14561658379246054,0.23478539340748963,0.1979075850043592,0.1624164575530559,0,1,0,lower-data,0.5
30900,Jawa Tengah,Kab. Boyolali,2026-05,5262,126,127,2413.530976814899,0.04140530042599139,mbg_condition_plus_food_vulnerability_proxy,8.71,8.71,87.7,6.0,Sangat Tahan,0.11831331877729256,0.6886093818900983,5262,44.65982516153554,38.57848726719879,41.76190476190476,0.6901104118343304,0.15665317007590096,0.2398258028580619,0.1979075850043592,0.16222757646422978,0,1,0,higher-data,0.75
190800,Sulawesi Selatan,Kab. Wajo,2026-05,11498,43,39,339.18942424769523,0.04127569265677413,mbg_condition_plus_food_vulnerability_proxy,5.86,5.86,86.65,6.0,Sangat Tahan,0.13264192139737985,0.6338163887252732,11498,11.219342494346844,9.653852843972865,267.3953488372093,0.6153548726053516,0.1381327458694695,0.2885093501609255,0.11508282476024412,0.1620554573998786,0,0,1,higher-data,0.75
190700,Sulawesi Selatan,Kab. Bone,2026-05,36268,156,46,126.83357229513622,0.045386180902838455,mbg_condition_plus_food_vulnerability_proxy,9.13,9.13,85.66,6.0,Sangat Tahan,0.14615174672489095,0.6338163887252732,36268,11.084151317966251,11.029006286533583,232.48717948717947,0.7271415555709557,0.1623660247891468,0.2127131099347322,0.2101133391455972,0.16150161045275796,0,0,1,higher-data,0.75
31400,Jawa Tengah,Kab. Sragen,2026-05,7816,269,127,1624.8720573183214,0.04336558060547186,mbg_condition_plus_food_vulnerability_proxy,11.22,11.22,89.37,6.0,Sangat Tahan,0.09552401746724892,0.6886093818900983,7816,108.8792221084954,99.92323439099283,29.055762081784387,0.7432604260699363,0.16642675315987404,0.2022742029910885,0.2708514966579483,0.15990950104633422,0,1,0,higher-data,0.75
40400,D.I. Yogyakarta,Kab. Kulon Progo,2026-05,46420,377,0,0.0,0.04720954327523481,mbg_condition_plus_food_vulnerability_proxy,,8.71,85.73,6.0,Sangat Tahan,0.14519650655021832,0.34046741322926,46420,31.12882378285222,17.60017233950883,123.12997347480106,0.634799539099419,0.13117167943520808,0.26564952765380245,0.1979075850043592,0.15868453178194333,0,1,0,lower-data,0.5
32500,Jawa Tengah,Kab. Batang,2026-05,39368,121,94,238.77260719365984,0.04790454270608371,mbg_condition_plus_food_vulnerability_proxy,7.79,7.79,84.77,6.0,Sangat Tahan,0.15829694323144117,0.6886093818900983,39368,3.048160942897785,2.870351554562081,325.35537190082647,0.7433779205181285,0.16422645244884204,0.2002676544097049,0.17117117117117117,0.15859903696602434,0,1,0,higher-data,0.75
126100,Lampung,Kota Metro,2026-05,4746,31,36,758.5335018963337,0.04654167072208813,mbg_condition_plus_food_vulnerability_proxy,6.44,6.44,85.78,6.0,Sangat Tahan,0.14451419213973804,0.3162695098693987,4746,22.966708807416772,22.756005056890015,153.09677419354838,0.5661107092838584,0.11508692884739527,0.3111896350827787,0.13193839000290614,0.15859406594527897,0,0,0,higher-data,0.75
31600,Jawa Tengah,Kab. Blora,2026-05,23908,147,99,414.0873347833361,0.03588031955731879,mbg_condition_plus_food_vulnerability_proxy,10.58,10.58,88.53,6.0,Sangat Tahan,0.10698689956331886,0.6886093818900983,23908,27.313033294294797,26.93659026267358,162.63945578231292,0.7390345492408736,0.16220425733108346,0.2022771299716168,0.25225225225225223,0.1567930811829723,0,1,0,higher-data,0.75
56800,Jawa Timur,Kota Batu,2026-05,9760,28,26,266.39344262295083,0.06408844182005466,mbg_condition_plus_food_vulnerability_proxy,2.86,2.86,81.31,6.0,Sangat Tahan,0.20551310043668125,0.2556839973338641,9760,17.520491803278688,17.418032786885245,348.57142857142856,0.572773585951332,0.11136624698329013,0.3022004392263911,0.027898866608544026,0.15605271438892798,0,1,0,higher-data,0.75
21100,Jawa Barat,Kab. Garut,2026-05,44398,347,481,1083.3821343303753,0.07660577902305561,mbg_condition_plus_food_vulnerability_proxy,9.39,9.39,78.99,6.0,Sangat Tahan,0.2371724890829695,0.42864228125615805,44398,42.929861705482224,32.569034641200055,127.94812680115274,0.865056512520573,0.18016380739381543,0.10872594574445742,0.2176692821854112,0.15551051330139729,0,1,0,higher-data,0.75
50900,Jawa Timur,Kab. Ngawi,2026-05,43756,58,80,182.83206874485785,0.03832697276547874,mbg_condition_plus_food_vulnerability_proxy,13.62,13.62,87.53,6.0,Sangat Tahan,0.12063318777292575,0.2556839973338641,43756,16.317762135478564,13.643843130085017,754.4137931034483,0.7022458812736782,0.14109356705694492,0.21584978058906737,0.34059866317930826,0.155377522513359,0,1,0,higher-data,0.75
220100,Bali,Kab. Buleleng,2026-05,20452,37,41,200.46939174652843,0.05521330608797912,mbg_condition_plus_food_vulnerability_proxy,5.2,5.2,83.26,6.0,Sangat Tahan,0.17890283842794763,0.362951890028767,20452,11.14805398005085,10.952474085663994,552.7567567567568,0.6285560726710432,0.12504735714282822,0.26575267244470924,0.0959023539668701,0.15407634052402838,0,0,0,higher-data,0.75
220600,Bali,Kab. Klungkung,2026-05,6356,28,12,188.79798615481434,0.03886543260813159,mbg_condition_plus_food_vulnerability_proxy,5.18,5.18,87.47,6.0,Sangat Tahan,0.12145196506550227,0.362951890028767,6356,17.62114537444934,17.149150409062305,227.0,0.5306042934960185,0.10321185045874989,0.3316476235058903,0.09532112757919207,0.15325096394073626,0,0,0,higher-data,0.75
126000,Lampung,Kota Bandar Lampung,2026-05,4680,41,147,3141.025641025641,0.05170810567738485,mbg_condition_plus_food_vulnerability_proxy,6.95,6.95,84.64,6.0,Sangat Tahan,0.16007096069868998,0.3162695098693987,4680,26.709401709401707,26.068376068376068,114.14634146341463,0.6330589850178181,0.12426527129417458,0.26117737354935644,0.14675966288869516,0.153233797440936,0,0,0,higher-data,0.75
121100,Lampung,Kab. Mesuji,2026-05,2888,22,35,1211.9113573407203,0.04187058653074144,mbg_condition_plus_food_vulnerability_proxy,5.92,5.92,88.18,6.0,Sangat Tahan,0.11176310043668114,0.3162695098693987,2888,61.288088642659275,57.4792243767313,131.27272727272728,0.5310574230649794,0.10177479081959942,0.33001125954206517,0.11682650392327809,0.15284759134057366,0,0,0,higher-data,0.75
52500,Jawa Timur,Kab. Banyuwangi,2026-05,4280,32,152,3551.401869158879,0.07063262724473234,mbg_condition_plus_food_vulnerability_proxy,6.13,6.13,85.77,6.0,Sangat Tahan,0.14465065502183416,0.2556839973338641,4280,196.02803738317755,194.85981308411215,133.75,0.6185681270212218,0.11810162194775393,0.2683863577589398,0.12292938099389712,0.1519717469955359,0,1,0,higher-data,0.75
216000,Maluku,Kota Ambon,2026-05,6752,30,33,488.7440758293839,0.05278843613769549,mbg_condition_plus_food_vulnerability_proxy,4.34,4.34,84.56,6.0,Sangat Tahan,0.1611626637554585,0.30247087536912587,6752,31.990521327014214,31.694312796208532,225.06666666666666,0.572894139534968,0.10847447359708341,0.2995926244745366,0.07090961929671606,0.15136662818088298,0,0,1,higher-data,0.75
151100,Kalimantan Selatan,Kab. Tanah Bumbu,2026-05,30042,187,28,93.20284934425139,0.055316425238622895,mbg_condition_plus_food_vulnerability_proxy,3.13,3.13,83.15,6.0,Sangat Tahan,0.1804039301310043,0.7315768173011702,30042,9.719725717329073,6.5907729179149195,160.6524064171123,0.7119963848867733,0.15030014018868781,0.21537889215382952,0.03574542284219703,0.1512269121895643,0,0,0,higher-data,0.75
32000,Jawa Tengah,Kab. Jepara,2026-05,5890,74,189,3208.8285229202043,0.04067023986914609,mbg_condition_plus_food_vulnerability_proxy,5.79,5.79,87.0,6.0,Sangat Tahan,0.12786572052401757,0.6886093818900983,5890,17.147707979626485,15.619694397283531,79.5945945945946,0.6810029071083656,0.14173868274180418,0.2347986145545161,0.11304853240337111,0.14989513065264426,0,1,0,higher-data,0.75
21900,Jawa Barat,Kab. Subang,2026-05,19818,101,202,1019.2754061963872,0.05475192349949144,mbg_condition_plus_food_vulnerability_proxy,9.23,9.23,85.65,6.0,Sangat Tahan,0.14628820960698685,0.42864228125615805,19818,91.53294984357655,54.34453527096579,196.21782178217822,0.7401177929271737,0.1466785403189311,0.18789851398603002,0.2130194710839872,0.14878047836813285,0,1,0,higher-data,0.75
121000,Lampung,Kab. Pringsewu,2026-05,10200,45,62,607.843137254902,0.053649358198832674,mbg_condition_plus_food_vulnerability_proxy,7.6,7.6,87.35,6.0,Sangat Tahan,0.12308951965065518,0.3162695098693987,10200,121.76470588235294,117.15686274509804,226.66666666666666,0.6310994832291332,0.1196714461867244,0.258896801991021,0.16564952048823012,0.14878028336418217,0,0,0,higher-data,0.75
166300,Kalimantan Timur,Kota Bontang,2026-05,7076,7,21,296.7778405879028,0.03276727134668598,mbg_condition_plus_food_vulnerability_proxy,3.21,3.21,88.89,6.0,Sangat Tahan,0.10207423580786035,0.4221122269800722,7076,15.404183154324476,15.404183154324476,1010.8571428571429,0.485941228066992,0.09008911943456281,0.3589525443072522,0.03807032839290903,0.14843768881766517,0,0,0,higher-data,0.75
22500,Jawa Barat,Kab. Pangandaran,2026-05,25140,230,57,226.73031026252985,0.05675206398289153,mbg_condition_plus_food_vulnerability_proxy,8.03,8.03,83.86,6.0,Sangat Tahan,0.17071506550218352,0.42864228125615805,25140,40.53301511535402,38.424821002386636,109.30434782608695,0.7435047603521359,0.1467106008581243,0.18499412287729747,0.17814588782330712,0.14840876345007706,0,1,0,higher-data,0.75
161100,Kalimantan Timur,Kab. Penajam Paser Utara,2026-05,13636,39,14,102.6694045174538,0.03662374364082834,mbg_condition_plus_food_vulnerability_proxy,5.78,5.78,88.11,6.0,Sangat Tahan,0.11271834061135377,0.4221122269800722,13636,20.167204458785566,20.167204458785566,349.64102564102564,0.5784706106766152,0.10942307633112484,0.29558621228096743,0.11275791920953211,0.147277830697236,0,0,0,higher-data,0.75
180400,Sulawesi Tengah,Kab. Banggai,2026-05,10958,70,28,255.52108048914036,0.05031347319326494,mbg_condition_plus_food_vulnerability_proxy,6.23,6.23,85.14,6.0,Sangat Tahan,0.15324781659388653,0.30051186291908305,10958,31.757620003650302,30.114984486220113,156.54285714285714,0.6268553764963285,0.11617130596380659,0.2595408644911386,0.12583551293228712,0.14704541514500188,0,0,1,higher-data,0.75
31200,Jawa Tengah,Kab. Wonogiri,2026-05,21864,228,91,416.209293816319,0.03729553756302712,mbg_condition_plus_food_vulnerability_proxy,9.59,9.59,88.91,6.0,Sangat Tahan,0.10180131004366821,0.6886093818900983,21864,52.049030369557265,42.30698865715331,95.89473684210526,0.7560419216550898,0.15579056681572734,0.1820011791789847,0.22348154606219117,0.1468666959543729,0,1,0,higher-data,0.75
30100,Jawa Tengah,Kab. Cilacap,2026-05,76466,343,206,269.40077943138124,0.04925657274555948,mbg_condition_plus_food_vulnerability_proxy,9.41,9.41,84.69,6.0,Sangat Tahan,0.1593886462882097,0.6886093818900983,76466,10.488321606988727,10.082912667067717,222.932944606414,0.8501836557088018,0.17452365921118185,0.11671883429994377,0.2182505085730892,0.145465283674042,0,1,0,higher-data,0.75
31300,Jawa Tengah,Kab. Karanganyar,2026-05,16580,94,105,633.2931242460796,0.028998116488412492,mbg_condition_plus_food_vulnerability_proxy,8.48,8.48,89.67,6.0,Sangat Tahan,0.09143013100436681,0.6886093818900983,16580,11.64053075995175,10.615199034981908,176.38297872340425,0.7055901162475804,0.1430123196690996,0.2146157200210448,0.19122348154606217,0.14520328830349316,0,1,0,higher-data,0.75
50800,Jawa Timur,Kab. Madiun,2026-05,31894,92,58,181.85238602872013,0.042930225734647144,mbg_condition_plus_food_vulnerability_proxy,10.4,10.4,86.22,6.0,Sangat Tahan,0.138509825327511,0.2556839973338641,31894,9.970527371919482,9.751050354298613,346.67391304347825,0.7037826375762661,0.12891870059848543,0.2039794316972969,0.24702121476315023,0.14355978407811867,0,1,0,higher-data,0.75
40200,D.I. Yogyakarta,Kab. Sleman,2026-05,171204,931,0,0.0,0.049395985991763564,mbg_condition_plus_food_vulnerability_proxy,,8.71,84.91,6.0,Sangat Tahan,0.15638646288209612,0.34046741322926,171204,18.223873273988925,17.084881194364616,183.89258861439313,0.7260027170337364,0.13495306774061547,0.1899672279200223,0.1979075850043592,0.14276720306565893,0,1,0,lower-data,0.5
36000,Jawa Tengah,Kota Magelang,2026-05,21294,51,19,89.22701230393538,0.02563035977506805,mbg_condition_plus_food_vulnerability_proxy,5.68,5.68,91.41,6.0,Sangat Tahan,0.06768558951965076,0.6886093818900983,21294,43.627312858082085,28.78745186437494,417.52941176470586,0.6181804019497489,0.11928635492193157,0.26974765728889544,0.10985178727114209,0.14085289533260406,0,1,0,higher-data,0.75
16100,D.K.I. Jakarta,Kota Adm. Jakarta Utara,2026-05,15030,28,109,725.2162341982702,0.03929593293172426,mbg_condition_plus_food_vulnerability_proxy,6.33,6.33,87.42,6.0,Sangat Tahan,0.12213427947598254,0.4227847162352548,15030,19.36127744510978,18.562874251497007,536.7857142857143,0.6407896709431473,0.11624354028593245,0.24754027981152968,0.1287416448706771,0.14051598491654674,0,1,0,higher-data,0.75
26100,Jawa Barat,Kota Bogor,2026-05,13556,69,150,1106.5210976689289,0.04817025068632035,mbg_condition_plus_food_vulnerability_proxy,5.89,5.89,85.53,6.0,Sangat Tahan,0.14792576419213976,0.42864228125615805,13556,28.548244319858366,24.933608734139863,196.46376811594203,0.6962272219136678,0.12471321485084713,0.20687951417086967,0.11595466434176109,0.13698993283542957,0,1,0,higher-data,0.75
50400,Jawa Timur,Kab. Jombang,2026-05,9812,60,160,1630.6563391765185,0.043705900539478496,mbg_condition_plus_food_vulnerability_proxy,8.36,8.36,86.43,6.0,Sangat Tahan,0.13564410480349343,0.2556839973338641,9812,22.523440684875663,20.077456176110882,163.53333333333333,0.6806481482721672,0.11669430582102393,0.2134244573321392,0.18773612321999414,0.13672661883224327,0,1,0,higher-data,0.75
296000,Kepulauan Bangka Belitung,Kota Pangkal Pinang,2026-05,26284,53,20,76.09191903819814,0.03959408005534008,mbg_condition_plus_food_vulnerability_proxy,4.5,4.5,87.27,6.0,Sangat Tahan,0.12418122270742371,0.45945259488341395,26284,16.81631410744179,16.77826814792269,495.92452830188677,0.6290356912604889,0.10991978726972838,0.25224130508151643,0.07555943039814007,0.13606104313512457,0,0,0,higher-data,0.75
206000,Sulawesi Tenggara,Kota Kendari,2026-05,1670,20,41,2455.0898203592815,0.033652898480352106,mbg_condition_plus_food_vulnerability_proxy,4.18,4.18,89.67,6.0,Sangat Tahan,0.09143013100436681,0.2832008256018625,1670,47.30538922155689,40.119760479041915,83.5,0.5139493070012211,0.07957338126649481,0.3256019221660051,0.06625980819529205,0.1355640337198848,0,0,1,higher-data,0.75
56400,Jawa Timur,Kota Mojokerto,2026-05,8684,20,18,207.27775218793184,0.03441236635586202,mbg_condition_plus_food_vulnerability_proxy,5.05,5.05,89.3,6.0,Sangat Tahan,0.09647925764192145,0.2556839973338641,8684,42.49193919852602,33.625057577153385,434.2,0.5383402169200382,0.0834824102158617,0.30787046343905033,0.09154315605928508,0.13482346888828453,0,1,0,higher-data,0.75
196000,Sulawesi Selatan,Kota Makassar,2026-05,22738,36,130,571.7301433723283,0.03521153023727111,mbg_condition_plus_food_vulnerability_proxy,4.43,4.43,87.95,6.0,Sangat Tahan,0.11490174672489084,0.6338163887252732,22738,5.321488257542439,5.321488257542439,631.6111111111111,0.6741346137627302,0.12265729176877546,0.22422556040820033,0.07352513804126706,0.13408036517252686,0,0,1,higher-data,0.75
22100,Jawa Barat,Kab. Karawang,2026-05,10428,22,299,2867.2803989259683,0.030311734951469688,mbg_condition_plus_food_vulnerability_proxy,7.08,7.08,89.04,6.0,Sangat Tahan,0.10002729257641918,0.42864228125615805,10428,2.493287303413886,1.6302263137706177,474.0,0.6547040912455884,0.11161885887960238,0.23149071301274773,0.15053763440860213,0.13250000322558336,0,1,0,higher-data,0.75
51100,Jawa Timur,Kab. Ponorogo,2026-05,27170,38,80,294.4423997055576,0.03223015793663316,mbg_condition_plus_food_vulnerability_proxy,8.86,8.86,88.74,6.0,Sangat Tahan,0.1041211790393014,0.2556839973338641,27170,7.177033492822967,7.066617592933383,715.0,0.6644641860141272,0.10655562214708551,0.2186579418869427,0.20226678291194417,0.1298934938609024,0,1,0,higher-data,0.75
220200,Bali,Kab. Jembrana,2026-05,11198,47,30,267.9049830326844,0.03669712931602721,mbg_condition_plus_food_vulnerability_proxy,4.33,4.33,87.64,6.0,Sangat Tahan,0.11913209606986908,0.362951890028767,11198,6.8762278978389,6.8762278978389,238.25531914893617,0.6093520480533339,0.09671572243313162,0.25785076920334143,0.07061900610287707,0.1298735521922886,0,0,0,higher-data,0.75
31800,Jawa Tengah,Kab. Pati,2026-05,33478,82,178,531.6924547464006,0.023576187961631887,mbg_condition_plus_food_vulnerability_proxy,8.24,8.24,90.88,6.0,Sangat Tahan,0.07491812227074246,0.6886093818900983,33478,8.035127546448415,7.676683194933987,408.2682926829268,0.7417743015464403,0.13504950631821505,0.17639702879613023,0.18424876489392616,0.12940233126834605,0,1,0,higher-data,0.75
26600,Jawa Barat,Kota Depok,2026-05,2180,9,204,9357.798165137616,0.03464866921257985,mbg_condition_plus_food_vulnerability_proxy,2.31,2.31,89.81,6.0,Sangat Tahan,0.08951965065502188,0.42864228125615805,2180,55.96330275229358,55.96330275229358,242.22222222222223,0.5440166171740368,0.08321907012451202,0.3027283448543626,0.011915140947399015,0.12893243577391575,0,1,0,higher-data,0.75
51600,Jawa Timur,Kab. Tulungagung,2026-05,6120,37,133,2173.202614379085,0.03765494964233208,mbg_condition_plus_food_vulnerability_proxy,5.96,5.96,87.35,6.0,Sangat Tahan,0.12308951965065518,0.2556839973338641,6120,5.228758169934641,5.228758169934641,165.40540540540542,0.6328535436799605,0.09688329832482646,0.23765025952675758,0.11798895669863411,0.12769224455812497,0,1,0,higher-data,0.75
16000,D.K.I. Jakarta,Kota Adm. Jakarta Pusat,2026-05,9958,19,49,492.0666800562362,0.031055906258065445,mbg_condition_plus_food_vulnerability_proxy,4.7,4.7,91.63,6.0,Sangat Tahan,0.06468340611353729,0.4227847162352548,9958,96.50532235388633,61.15685880698936,524.1052631578947,0.5772762826544312,0.08869881982302327,0.2786788725007519,0.08137169427492008,0.12682095649121908,0,1,0,higher-data,0.75
116000,Sumatera Selatan,Kota Palembang,2026-05,109132,219,216,197.92544808122275,0.053237677409947635,mbg_condition_plus_food_vulnerability_proxy,9.04,9.04,83.62,6.0,Sangat Tahan,0.17399017467248912,0.33332333369652245,109132,8.155261518161494,6.276802404427666,498.31963470319636,0.8400759617479066,0.14228639595246018,0.09756094810604572,0.20749782040104614,0.12561229879947397,0,0,0,higher-data,0.75
51000,Jawa Timur,Kab. Magetan,2026-05,22664,149,69,304.4475820684786,0.040234174212042347,mbg_condition_plus_food_vulnerability_proxy,9.14,9.14,87.98,6.0,Sangat Tahan,0.11449235807860259,0.2556839973338641,22664,44.74055771267208,37.945640663607485,152.10738255033556,0.7243409202374709,0.11437765811634336,0.1735934414627328,0.2104039523394362,0.1247235856732272,0,1,0,higher-data,0.75
36300,Jawa Tengah,Kota Semarang,2026-05,4616,28,187,4051.126516464471,0.0229292264531388,mbg_condition_plus_food_vulnerability_proxy,3.8,3.8,92.74,6.0,Sangat Tahan,0.049536026200873495,0.6886093818900983,4616,59.35875216637781,55.45927209705372,164.85714285714286,0.6220938863236917,0.10260639800902269,0.2519196191917881,0.055216506829410046,0.12362528441563675,0,1,0,higher-data,0.75
276000,Maluku Utara,Kota Ternate,2026-05,9740,72,24,246.40657084188913,0.038292347142196086,mbg_condition_plus_food_vulnerability_proxy,3.34,3.34,88.24,6.0,Sangat Tahan,0.11094432314410496,0.3758300298549407,9740,36.34496919917864,35.318275154004105,135.27777777777777,0.6187459248403644,0.09092029996807176,0.24470117453566792,0.04184829991281604,0.12183522624217605,0,0,1,higher-data,0.75
51500,Jawa Timur,Kab. Blitar,2026-05,17706,133,133,751.1577996159493,0.04510836380488245,mbg_condition_plus_food_vulnerability_proxy,7.57,7.57,86.43,6.0,Sangat Tahan,0.13564410480349343,0.2556839973338641,17706,33.26555969727776,28.973229413758048,133.12781954887217,0.7349801005632253,0.11273372582779952,0.16295977433597705,0.16477768090671316,0.12115754387910199,0,1,0,higher-data,0.75
316000,Kepulauan Riau,Kota Batam,2026-05,9560,19,141,1474.8953974895398,0.033125584789613124,mbg_condition_plus_food_vulnerability_proxy,3.81,3.81,88.83,6.0,Sangat Tahan,0.10289301310043675,0.37860755008185537,9560,16.213389121338913,16.213389121338913,503.1578947368421,0.6158169983746198,0.08959194544327045,0.24608681266883983,0.055507120023249056,0.12095070597124201,0,0,0,higher-data,0.75
32100,Jawa Tengah,Kab. Demak,2026-05,83478,538,161,192.8651860370397,0.02619737952071015,mbg_condition_plus_food_vulnerability_proxy,10.87,10.87,90.47,6.0,Sangat Tahan,0.08051310043668125,0.6886093818900983,83478,16.42348882340257,11.60784877452742,155.1635687732342,0.8675545439330619,0.15291404105721634,0.08297284968885088,0.2606800348735832,0.11954738966733994,0,1,0,higher-data,0.75
26700,Jawa Barat,Kota Cimahi,2026-05,25756,39,68,264.0161515763317,0.03358859329998551,mbg_condition_plus_food_vulnerability_proxy,4.2,4.2,88.68,6.0,Sangat Tahan,0.10493995633187769,0.42864228125615805,25756,15.452710048144121,14.559714241341823,660.4102564102565,0.6579051988486416,0.09758229111017272,0.21656780969777797,0.06684103458297007,0.11834422059606838,0,1,0,higher-data,0.75
22200,Jawa Barat,Kab. Bekasi,2026-05,7522,53,344,4573.251794735443,0.03955216626853492,mbg_condition_plus_food_vulnerability_proxy,4.36,4.36,87.48,6.0,Sangat Tahan,0.12131550218340614,0.42864228125615805,7522,24.46157936718958,19.542674820526454,141.9245283018868,0.6944891409684701,0.10528974762918689,0.19156902109168997,0.07149084568439408,0.11815435481905795,0,1,0,higher-data,0.75
21400,Jawa Barat,Kab. Ciamis,2026-05,98330,529,188,191.19292179395913,0.05505220074323448,mbg_condition_plus_food_vulnerability_proxy,7.19,7.19,83.2,6.0,Sangat Tahan,0.17972161572052403,0.42864228125615805,98330,8.695210007118886,7.210413912336011,185.87901701323253,0.8779880082128975,0.14331499829836855,0.06563042043229719,0.15373437954083116,0.11611246950624374,0,1,0,higher-data,0.75
