sample_id,platform,timestamp,year_month,source_type,human_label,weak_label,clean_text,masked_text_excerpt,text_length_tokens,suspicious_term_count,benign_term_count,entity_count,entity_type_count,domain_count,handle_count,payment_count,phone_count,report_channel_score,text_risk_score,gambling_terms,payment_terms,promotion_terms,urgency_terms,contact_terms,benign_terms,cluster_id
demo_0450,comment,2025-03-11,2025-03,manual_report,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C213
demo_0451,bio_text,2025-08-21,2025-08,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C214
demo_0452,forum,2026-01-08,2026-01,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C215
demo_0453,short_video,2025-03-08,2025-03,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C216
demo_0454,public_report,2026-03-12,2026-03,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C217
demo_0455,forum,2025-03-03,2025-03,platform_export,promotional,1,komentar berulang menyebut alphaoi.invalid dengan ajakan promo malam ini,komentar berulang menyebut [DOMAIN] dengan ajakan promo malam ini,9,2,0,1,1,1,0,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0456,bio_text,2025-02-14,2025-02,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C218
demo_0457,comment,2026-02-09,2026-02,ocr_snapshot,promotional,1,info parlay qris cepat via admin @lintas_reviewi2 cek domain lintasi2.invalid,"info parlay [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,0.0,0.79413,1,1,0,0,2,0,C295
demo_0458,public_report,2025-09-03,2025-09,platform_export,promotional,1,akun baru diarahkan ke intano9.invalid lalu chat @intan_reviewo9 untuk bonus member baru mirror nusantaraia.invalid admin @nusantara_reviewia,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk bonus member baru mirror [DOMAIN] admin [HANDLE],16,4,0,4,2,2,2,0,0,0.0,0.785835,0,1,1,0,2,0,C295
demo_0459,short_video,2025-02-18,2025-02,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,0.0,0.385406,0,0,0,0,0,2,C219
demo_0460,bio_text,2025-12-16,2025-12,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C220
demo_0461,short_video,2026-03-24,2026-03,manual_report,promotional,1,parlay sedang ramai pola malam ini dibagikan di @rajawali_reviewit pembayaran qris-rajawali-it,"parlay sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,5,0,2,2,0,1,1,0,1.0,0.862158,2,1,0,1,1,0,C295
demo_0462,comment,2025-03-07,2025-03,public_post,promotional,1,ocr tangkapan layar memuat togel wd harian dan kontak o8xx-xxx-iois,"ocr tangkapan layar memuat togel, wd harian, dan kontak [PHONE]",10,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C221
demo_0463,image_ocr,2025-07-24,2025-07,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C222
demo_0464,comment,2025-10-12,2025-10,ocr_snapshot,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan intano9.invalid,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan [DOMAIN],13,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0465,forum,2025-10-25,2025-10,public_post,promotional,1,slot sedang ramai pola malam ini dibagikan di @varuna_review2i pembayaran qris-varuna-2i,"slot sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0466,public_report,2025-03-12,2025-03,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan elangos.invalid,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan [DOMAIN],14,1,2,1,1,1,0,0,0,1.0,0.479179,0,0,0,0,1,2,C295
demo_0467,forum,2025-01-10,2025-01,platform_export,promotional,1,akun baru diarahkan ke elangos.invalid lalu chat @elang_reviewos untuk wd harian,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk wd harian,11,1,0,2,2,1,1,0,0,1.0,0.660756,0,1,0,0,0,0,C295
demo_0468,public_report,2025-07-18,2025-07,ocr_snapshot,promotional,1,info maxwin deposit kecil via admin @purnama_reviewi6 cek domain purnamai6.invalid mirror rajawaliit.invalid admin @rajawali_reviewit,"info maxwin deposit kecil via admin [HANDLE], cek domain [DOMAIN] mirror [DOMAIN] admin [HANDLE]",14,6,0,4,2,2,2,0,0,0.0,0.869892,1,2,0,0,3,0,C295
demo_0469,comment,2025-03-10,2025-03,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan cendanaoe.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,0.0,0.470866,0,0,0,0,0,1,C295
demo_0470,short_video,2026-04-09,2026-04,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C223
demo_0471,comment,2025-09-17,2025-09,public_post,promotional,1,komentar berulang menyebut jayakartaio.invalid dengan ajakan buruan klaim,komentar berulang menyebut [DOMAIN] dengan ajakan buruan klaim,8,2,0,1,1,1,0,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0472,short_video,2025-09-02,2025-09,public_post,promotional,1,akun baru diarahkan ke elangos.invalid lalu chat @elang_reviewos untuk deposit kecil,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk deposit kecil,11,2,0,2,2,1,1,0,0,1.0,0.724455,0,2,0,0,0,0,C295
demo_0473,comment,2025-10-15,2025-10,manual_report,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C224
demo_0474,bio_text,2025-06-14,2025-06,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C225
demo_0475,short_video,2025-04-27,2025-04,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C226
demo_0476,bio_text,2026-04-19,2026-04,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C227
demo_0477,bio_text,2025-02-07,2025-02,public_post,promotional,1,ocr tangkapan layar memuat parlay wd harian dan kontak o8xx-xxx-ioi8 mirror waringin22.invalid admin @waringin_review22,"ocr tangkapan layar memuat parlay, wd harian, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,5,0,3,3,1,1,0,1,1.0,0.834335,1,1,0,0,3,0,C295
demo_0478,bio_text,2025-07-22,2025-07,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan alphaoi.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,1.0,0.504167,0,0,0,0,0,1,C295
demo_0479,bio_text,2025-09-04,2025-09,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal varuna2i.invalid,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kanal [DOMAIN],14,4,0,1,1,1,0,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0480,image_ocr,2025-04-07,2025-04,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C228
demo_0481,image_ocr,2025-12-07,2025-12,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,9,2,1,0,0,0,0,0,0,1.0,0.645656,1,0,1,0,0,1,C229
demo_0482,public_report,2025-05-10,2025-05,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C230
demo_0483,short_video,2025-01-01,2025-01,public_post,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,1.0,0.637994,1,0,0,0,0,0,C231
demo_0484,bio_text,2025-04-21,2025-04,platform_export,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kontak @purnama_reviewi6,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kontak [HANDLE]",14,2,0,1,1,0,1,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0485,forum,2025-08-06,2025-08,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @alpha_reviewoi,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,0.0,0.641834,1,0,1,0,0,1,C295
demo_0486,image_ocr,2025-12-20,2025-12,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C232
demo_0487,image_ocr,2026-04-07,2026-04,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C233
demo_0488,short_video,2025-02-24,2025-02,manual_report,promotional,1,info slot wd harian via admin @fajar_reviewo6 cek domain fajaro6.invalid,"info slot wd harian via admin [HANDLE], cek domain [DOMAIN]",10,4,0,2,2,1,1,0,0,1.0,0.796841,1,1,0,0,2,0,C295
demo_0489,image_ocr,2025-03-18,2025-03,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @sagara_reviewi8 kanal sagarai8.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE] kanal [DOMAIN],13,2,1,2,2,1,1,0,0,1.0,0.697059,1,0,1,0,0,1,C295
demo_0490,bio_text,2025-04-26,2025-04,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C234
demo_0491,forum,2025-09-21,2025-09,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C235
demo_0492,public_report,2025-03-08,2025-03,manual_report,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan cendanaoe.invalid,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan [DOMAIN],14,1,2,1,1,1,0,0,0,1.0,0.479179,0,0,0,0,1,2,C295
demo_0493,image_ocr,2025-03-03,2025-03,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C236
demo_0494,public_report,2026-02-11,2026-02,ocr_snapshot,promotional,1,komentar berulang menyebut rajawaliit.invalid dengan ajakan link bio,komentar berulang menyebut [DOMAIN] dengan ajakan link bio,8,2,0,1,1,1,0,0,0,0.0,0.626368,0,0,1,0,1,0,C295
demo_0495,bio_text,2025-03-15,2025-03,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C237
demo_0496,comment,2025-08-15,2025-08,platform_export,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C238
demo_0497,bio_text,2026-01-29,2026-01,ocr_snapshot,promotional,1,info slot deposit kecil via admin @tanjung_reviewi9 cek domain tanjungi9.invalid,"info slot deposit kecil via admin [HANDLE], cek domain [DOMAIN]",10,5,0,2,2,1,1,0,0,1.0,0.841131,1,2,0,0,2,0,C295
demo_0498,comment,2026-01-31,2026-01,public_post,promotional,1,togel sedang ramai pola malam ini dibagikan di @dahlia_reviewoa pembayaran qris-dahlia-oa,"togel sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0499,comment,2025-03-04,2025-03,platform_export,promotional,1,akun baru diarahkan ke varuna2i.invalid lalu chat @varuna_review2i untuk saldo ewallet,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo ewallet,11,3,0,2,2,1,1,0,0,1.0,0.75026,0,2,0,0,1,0,C295
demo_0500,short_video,2026-01-07,2026-01,platform_export,promotional,1,info slot deposit kecil via admin @bravo_reviewo2 cek domain bravoo2.invalid,"info slot deposit kecil via admin [HANDLE], cek domain [DOMAIN]",10,5,0,2,2,1,1,0,0,0.0,0.822493,1,2,0,0,2,0,C295
demo_0501,comment,2026-01-18,2026-01,public_post,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @alpha_reviewoi,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0502,public_report,2025-04-11,2025-04,public_post,promotional,1,info parlay wd harian via admin @dahlia_reviewoa cek domain dahliaoa.invalid,"info parlay wd harian via admin [HANDLE], cek domain [DOMAIN]",10,4,0,2,2,1,1,0,0,1.0,0.796841,1,1,0,0,2,0,C295
demo_0503,short_video,2026-03-12,2026-03,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C239
demo_0504,image_ocr,2025-05-11,2025-05,manual_report,promotional,1,ocr tangkapan layar memuat rtp tinggi bonus member baru dan kontak o8xx-xxx-ioo8 mirror jayakartaio.invalid admin @jayakarta_reviewio,"ocr tangkapan layar memuat rtp tinggi, bonus member baru, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",16,5,0,3,3,1,1,0,1,1.0,0.851953,1,1,1,0,2,0,C295
demo_0505,image_ocr,2025-12-08,2025-12,manual_report,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C240
demo_0506,forum,2026-03-19,2026-03,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C241
demo_0507,comment,2025-09-16,2025-09,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C242
demo_0508,comment,2025-12-16,2025-12,platform_export,promotional,1,komentar berulang menyebut bravoo2.invalid dengan ajakan link bio mirror fajaro6.invalid admin @fajar_reviewo6,komentar berulang menyebut [DOMAIN] dengan ajakan link bio mirror [DOMAIN] admin [HANDLE],12,3,0,3,2,2,1,0,0,1.0,0.734323,0,0,1,0,2,0,C295
demo_0509,short_video,2025-06-02,2025-06,public_post,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @nusantara_reviewia,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0510,bio_text,2025-07-20,2025-07,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kanal cendanaoe.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kanal [DOMAIN],11,2,1,1,1,1,0,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0511,forum,2025-04-15,2025-04,ocr_snapshot,promotional,1,ocr tangkapan layar memuat maxwin wd harian dan kontak o8xx-xxx-ioo2,"ocr tangkapan layar memuat maxwin, wd harian, dan kontak [PHONE]",10,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C243
demo_0512,image_ocr,2025-10-22,2025-10,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C244
demo_0513,bio_text,2025-02-04,2025-02,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C245
demo_0514,bio_text,2026-02-20,2026-02,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C246
demo_0515,short_video,2026-03-06,2026-03,manual_report,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan bravoo2.invalid,kampanye literasi digital anti judi online untuk siswa dan keluarga contoh tautan disamarkan [DOMAIN],14,1,2,1,1,1,0,0,0,1.0,0.479179,0,0,0,0,1,2,C295
demo_0516,public_report,2025-07-16,2025-07,public_post,promotional,1,maxwin sedang ramai pola malam ini dibagikan di @orion_reviewis pembayaran qris-orion-is,"maxwin sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0517,bio_text,2025-12-11,2025-12,manual_report,promotional,1,info parlay qris cepat via admin @purnama_reviewi6 cek domain purnamai6.invalid,"info parlay [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0518,bio_text,2025-04-13,2025-04,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C247
demo_0519,image_ocr,2025-09-15,2025-09,platform_export,promotional,1,ocr tangkapan layar memuat slot saldo ewallet dan kontak o8xx-xxx-ioio,"ocr tangkapan layar memuat slot, saldo ewallet, dan kontak [PHONE]",10,4,0,1,1,0,0,0,1,1.0,0.804815,1,2,0,0,1,0,C269
demo_0520,public_report,2025-01-17,2025-01,public_post,promotional,1,parlay sedang ramai pola malam ini dibagikan di @halimun_reviewo8 pembayaran qris-halimun-o8 mirror jayakartaio.invalid admin @jayakarta_reviewio,"parlay sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT] mirror [DOMAIN] admin [HANDLE]",15,6,0,4,3,1,2,1,0,1.0,0.90025,2,1,0,1,2,0,C295
demo_0521,image_ocr,2025-05-20,2025-05,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C248
demo_0522,bio_text,2025-01-22,2025-01,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C249
demo_0523,image_ocr,2025-12-17,2025-12,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C250
demo_0524,forum,2026-03-05,2026-03,ocr_snapshot,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kanal alphaoi.invalid,caption berisi istilah scatter tapi juga membahas bahaya judi online kanal [DOMAIN],12,1,0,1,1,1,0,0,0,1.0,0.664482,1,0,0,0,0,0,C295
demo_0525,public_report,2025-09-25,2025-09,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C251
demo_0526,bio_text,2025-05-24,2025-05,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C252
demo_0527,forum,2025-11-12,2025-11,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C253
demo_0528,forum,2025-04-19,2025-04,ocr_snapshot,promotional,1,info rtp tinggi deposit kecil via admin @rajawali_reviewit cek domain rajawaliit.invalid,"info rtp tinggi deposit kecil via admin [HANDLE], cek domain [DOMAIN]",11,6,0,2,2,1,1,0,0,1.0,0.858149,1,2,0,0,3,0,C295
demo_0529,bio_text,2026-01-01,2026-01,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C254
demo_0530,short_video,2025-07-03,2025-07,ocr_snapshot,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C255
demo_0531,short_video,2025-10-23,2025-10,platform_export,promotional,1,ocr tangkapan layar memuat rtp tinggi bonus member baru dan kontak o8xx-xxx-ioo8,"ocr tangkapan layar memuat rtp tinggi, bonus member baru, dan kontak [PHONE]",12,3,0,1,1,0,0,0,1,1.0,0.7773,1,1,1,0,0,0,C295
demo_0532,public_report,2025-12-31,2025-12,ocr_snapshot,promotional,1,info maxwin qris cepat via admin @galaksi_reviewot cek domain galaksiot.invalid,"info maxwin [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",10,4,0,3,3,1,1,1,0,0.0,0.79413,1,1,0,0,2,0,C295
demo_0533,comment,2025-03-05,2025-03,public_post,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,1.0,0.637994,0,0,1,1,0,0,C256
demo_0534,forum,2025-04-27,2025-04,platform_export,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,9,2,1,0,0,0,0,0,0,0.0,0.614594,1,0,1,0,0,1,C257
demo_0535,comment,2026-02-22,2026-02,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C258
demo_0536,public_report,2025-03-10,2025-03,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan varuna2i.invalid,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang contoh tautan disamarkan [DOMAIN],13,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0537,comment,2025-07-31,2025-07,platform_export,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C259
demo_0538,short_video,2026-03-31,2026-03,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C260
demo_0539,public_report,2025-04-09,2025-04,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C261
demo_0540,public_report,2025-08-09,2025-08,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C262
demo_0541,image_ocr,2025-02-10,2025-02,platform_export,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C263
